2022-06-22 17:27:21;C;19.3;-0.16
2022-09-20 20:34:28;A;23.3;0.34
2022-05-13 09:55:50;A;21.5;-0.5
2022-01-03 23:04:03;A;21.3;0.19
2022-09-16 10:12:59;A;20.4;0.49
2022-09-08 06:07:25;B;20.9;-0.13
2022-08-16 23:05:54;D;27.9;0.45
2022-02-03 02:28:50;A;17.9;0.0
2022-06-24 08:45:56;B;26.5;0.65
2022-06-27 16:59:32;C;20.8;0.72
2022-10-07 10:29:25;B;23.0;0.54
2022-12-28 11:42:45;A;26.3;-0.29
2022-02-18 15:46:33;B;18.8;-0.32
2022-05-31 03:28:16;C;29.6;-0.46
2022-02-09 11:31:18;A;28.6;0.56
2022-12-21 11:55:01;D;23.7;0.08
2022-06-25 19:40:30;A;22.1;0.07
2022-04-29 20:10:59;D;18.8;0.64
2022-12-22 20:14:44;D;28.1;0.67
2022-06-03 04:30:48;A;25.0;0.16
2022-08-18 19:06:17;B;17.8;0.0
2022-11-04 22:51:25;A;21.9;0.26
2022-09-26 07:55:22;D;27.9;0.68
2022-11-09 06:25:46;A;16.3;-0.3
2022-12-27 11:27:52;D;19.2;-0.09
2022-09-10 13:33:39;D;26.6;0.71
2022-09-26 16:24:47;A;24.9;0.98
2022-02-27 15:44:21;D;22.0;0.03
2022-06-06 03:15:35;B;17.5;0.12
2022-07-16 04:34:38;B;17.5;-0.23
2022-02-17 21:30:44;D;21.4;-0.41
2022-01-16 11:47:07;C;16.5;-0.44
2022-10-22 18:46:03;C;17.2;0.48
2022-06-15 13:38:34;A;18.5;0.15
2022-01-12 15:29:51;B;22.2;-0.49
2022-09-11 16:47:56;B;20.3;0.12
2022-01-20 21:17:35;B;25.0;-0.03
2022-03-13 14:45:11;D;18.2;0.2
2022-11-04 15:51:52;D;29.8;0.78
2022-09-10 09:53:57;D;16.7;0.7
2022-10-30 19:51:23;B;24.6;0.4
2022-02-11 01:51:08;B;19.9;0.2
2022-06-26 02:21:04;B;19.1;0.0
2022-11-04 00:08:25;A;21.1;-0.13
2022-09-16 07:28:49;A;24.7;-0.08
2022-05-14 11:10:46;A;19.2;0.06
2022-10-05 17:41:53;B;28.0;0.14
2022-10-01 06:56:54;B;22.2;-0.48
2022-12-04 08:22:24;A;29.6;0.39
2022-07-25 19:24:25;C;15.7;0.41
2022-01-22 23:40:55;D;20.8;0.68
2022-08-04 04:07:56;A;17.8;0.18
2022-09-26 01:02:04;A;21.3;0.9
2022-05-21 00:46:32;D;22.1;0.03
2022-11-29 19:34:45;A;21.2;-0.13
2022-01-19 12:23:46;A;27.7;-0.44
2022-04-09 17:37:41;A;29.2;0.62
2022-10-09 16:19:25;A;25.4;-0.5
2022-09-07 19:11:52;A;22.7;-0.47
2022-08-27 12:29:35;A;22.4;-0.29
2022-04-15 21:56:45;D;20.3;-0.38
2022-08-25 10:50:19;B;28.9;0.81
2022-05-09 17:40:01;B;15.8;-0.14
2022-10-09 05:16:52;B;29.6;-0.07
2022-08-02 15:36:24;B;21.5;0.96
2022-02-20 15:14:26;C;26.8;-0.17
2022-06-06 10:30:58;C;19.6;0.02
2022-03-20 11:18:40;A;21.2;0.56
2022-07-14 17:09:13;A;28.4;0.8
2022-08-08 23:14:25;D;18.4;0.1
2022-10-06 15:43:29;D;23.8;0.94
2022-08-11 02:57:02;B;28.8;0.98
2022-04-11 19:08:35;A;26.7;-0.31
2022-09-19 21:01:58;B;29.6;0.16
2022-09-09 07:47:32;D;23.9;0.29
2022-12-17 00:02:23;A;29.4;-0.1
2022-09-01 19:02:19;A;22.8;0.21
2022-05-06 00:35:42;A;24.9;-0.15
2022-04-27 00:33:22;C;24.2;-0.18
2022-07-05 05:26:21;A;15.2;0.4
2022-11-22 04:28:24;B;27.0;-0.08
2022-03-15 02:40:39;A;17.5;-0.5
2022-06-04 20:58:02;D;17.1;-0.15
2022-06-28 00:43:18;B;24.4;-0.02
2022-12-06 01:54:46;B;24.2;0.34
2022-08-26 12:40:45;B;17.8;0.86
2022-03-11 12:28:20;A;26.0;0.53
2022-04-02 21:24:47;A;26.4;0.15
2022-07-18 15:20:21;B;18.1;-0.48
2022-05-05 13:44:27;B;18.9;0.18
2022-09-25 14:01:39;C;28.5;0.37
2022-01-06 19:06:30;A;29.1;0.39
2022-12-18 06:58:36;A;16.9;-0.28
2022-05-03 14:23:01;A;24.0;0.72
2022-06-17 20:15:28;B;26.1;0.65
2022-05-21 00:28:09;C;24.2;0.97
2022-07-11 21:15:02;D;23.7;0.34
2022-12-06 22:00:05;D;27.8;0.77
2022-03-09 14:45:59;A;25.1;-0.42
2022-12-17 07:56:04;C;29.7;-0.46
2022-07-30 08:26:06;C;19.1;0.89
2022-09-28 06:04:05;A;15.9;0.87
2022-09-13 21:37:36;A;21.4;-0.15
2022-11-07 23:58:46;D;21.7;0.38
2022-08-10 23:58:10;A;20.0;0.37
2022-03-24 08:07:25;B;18.1;-0.1
2022-06-15 10:48:41;A;29.3;-0.16
2022-11-22 15:55:19;B;27.3;-0.11
2022-12-18 18:13:19;C;21.9;0.98
2022-10-17 17:25:31;A;24.1;-0.02
2022-12-20 20:36:40;A;20.3;0.98
2022-07-22 11:56:30;A;25.5;0.79
2022-01-06 17:50:10;A;15.7;0.42
2022-02-13 16:03:33;A;21.1;0.37
2022-04-13 21:39:31;A;17.9;0.5
2022-09-08 06:36:51;A;25.1;-0.07
2022-04-22 12:43:39;B;27.0;0.83
2022-08-28 10:36:34;B;21.4;-0.39
2022-01-02 20:56:07;C;29.7;-0.24
2022-10-31 05:38:40;B;17.9;0.56
2022-05-13 03:04:21;A;21.4;0.32
2022-10-31 20:24:50;C;15.2;0.57
2022-02-11 09:25:45;B;20.5;-0.31
2022-05-30 16:41:08;C;23.1;-0.21
2022-05-15 11:32:08;B;19.2;-0.44
2022-09-03 18:38:59;A;28.4;0.14
2022-09-01 01:33:51;B;18.8;-0.34
2022-06-17 02:48:18;C;18.9;0.21
2022-11-08 06:16:36;A;27.0;-0.45
2022-11-02 13:30:38;A;19.9;0.8
2022-05-28 05:48:15;C;15.1;0.0
2022-02-08 06:31:05;D;17.4;0.65
2022-10-16 00:18:28;D;27.6;0.81
2022-01-19 19:45:50;A;28.2;0.45
2022-03-14 18:52:13;A;24.5;-0.39
2022-02-16 04:36:15;C;26.9;0.24
2022-03-03 02:06:16;A;22.4;0.52
2022-08-22 05:09:15;B;22.8;0.02
2022-05-29 06:30:52;D;24.9;0.08
2022-09-17 13:26:35;D;20.8;0.88
2022-06-27 10:37:08;B;26.5;0.08
2022-09-16 10:33:33;A;27.3;0.25
2022-01-27 15:10:46;B;19.1;0.37
2022-12-16 05:06:51;C;25.5;0.69
2022-03-22 15:53:22;A;28.2;-0.14
2022-09-16 10:21:54;B;26.6;0.69
2022-08-26 07:30:45;A;28.7;0.93
2022-03-05 08:49:27;A;16.7;-0.21
2022-06-17 02:12:54;D;21.2;0.03
2022-06-17 02:39:27;A;18.2;0.12
2022-08-01 04:20:18;A;29.7;-0.13
2022-10-19 01:28:02;B;18.4;0.77
2022-08-31 18:07:20;B;20.8;0.83
2022-06-05 01:00:42;C;29.0;0.82
2022-07-13 17:51:24;C;21.7;0.19
2022-02-06 22:11:33;A;23.5;0.13
2022-10-29 10:33:52;A;29.0;-0.41
2022-11-23 04:50:00;C;24.1;0.61
2022-04-28 18:51:18;B;16.9;0.36
2022-04-30 21:09:50;D;16.2;0.26
2022-03-09 17:00:48;B;29.9;0.76
2022-04-14 21:01:46;B;19.1;-0.15
2022-03-29 22:49:51;B;29.4;0.66
2022-04-10 01:02:12;C;18.6;-0.12
2022-07-02 11:59:53;A;19.5;0.34
2022-12-16 10:27:10;C;21.4;0.28
2022-10-25 15:57:09;B;22.6;-0.21
2022-08-22 23:01:26;A;28.6;0.56
2022-10-16 04:25:19;B;17.8;0.79
2022-03-08 17:46:59;C;24.8;0.77
2022-02-01 08:12:56;A;18.0;-0.2
2022-01-13 05:17:07;B;18.1;0.93
2022-10-06 19:42:14;D;15.0;-0.42
2022-08-13 03:17:27;A;29.7;0.02
2022-07-22 20:32:33;A;23.2;0.61
2022-10-03 10:20:57;A;18.2;0.08
2022-04-16 09:11:52;A;17.9;0.39
2022-03-28 03:09:25;B;27.5;-0.27
2022-08-03 13:00:25;B;23.3;0.6
2022-02-23 21:01:24;A;21.2;-0.45
2022-08-01 22:35:29;B;20.0;0.28
2022-04-16 06:33:34;B;24.5;0.41
2022-04-04 18:58:33;A;17.4;-0.22
2022-08-12 09:12:59;A;27.1;0.14
2022-04-17 14:34:49;A;26.0;0.41
2022-04-16 14:17:08;B;19.0;0.72
2022-07-17 07:23:54;C;21.4;-0.25
2022-08-15 07:08:44;B;18.1;0.01
2022-07-05 16:06:29;C;25.9;0.65
2022-12-26 01:22:26;B;28.0;-0.48
2022-03-01 08:01:59;B;24.1;0.83
2022-04-23 03:43:25;B;22.5;0.44
2022-03-13 09:52:51;A;26.4;0.5
2022-12-09 20:23:28;D;22.7;0.87
2022-11-11 03:12:24;B;22.4;0.94
2022-03-26 14:23:56;A;26.9;0.17
2022-05-27 08:44:02;A;15.2;0.56
2022-09-19 11:38:55;B;22.7;0.68
2022-12-10 00:56:30;A;25.7;-0.15
2022-08-07 14:34:38;A;24.1;0.3
2022-08-19 12:03:02;A;24.6;0.42
2022-12-31 05:49:29;A;20.2;0.4
2022-08-20 04:33:43;C;25.7;0.07
2022-03-09 21:22:12;A;17.0;0.01
2022-12-27 05:48:29;D;16.3;0.52
2022-09-15 10:39:06;B;23.3;0.23
2022-04-03 19:16:01;D;16.5;0.06
2022-04-19 16:55:43;D;22.2;-0.25
2022-04-04 22:23:00;A;24.9;-0.36
2022-10-14 18:41:31;D;17.1;0.58
2022-02-02 23:13:41;A;26.4;0.51
2022-09-15 01:39:11;A;28.5;0.9
2022-07-05 09:29:56;A;25.3;-0.33
2022-09-21 12:39:30;A;18.6;0.3
2022-02-25 22:15:13;A;21.1;0.49
2022-08-12 06:09:35;D;17.3;-0.25
2022-03-25 13:37:19;D;17.7;0.18
2022-06-09 05:00:36;A;21.2;0.64
2022-05-17 09:54:09;B;23.3;0.06
2022-02-03 23:28:51;C;15.3;0.11
2022-04-18 19:41:18;C;17.3;-0.14
2022-11-01 01:06:06;B;16.3;-0.3
2022-07-01 21:03:43;A;21.6;0.84
2022-03-19 16:49:24;C;19.4;-0.44
2022-09-05 01:54:29;A;17.8;0.62
2022-09-07 20:06:25;B;25.3;-0.36
2022-12-22 18:17:14;A;20.2;0.93
2022-03-04 05:07:14;A;22.3;0.79
2022-06-19 04:15:22;A;29.3;0.85
2022-10-12 17:12:27;A;16.8;0.56
2022-10-26 08:57:28;A;18.9;0.4
2022-10-31 16:53:32;A;28.2;0.52
2022-12-13 16:26:37;A;22.9;0.91
2022-09-08 08:01:46;A;15.0;0.34
2022-12-14 19:48:33;A;20.4;0.75
2022-06-05 08:25:13;C;19.4;0.4
2022-03-12 00:31:57;B;24.5;-0.19
2022-11-02 16:42:50;A;28.5;0.87
2022-01-26 05:34:41;A;18.6;0.04
2022-05-02 06:18:19;D;21.8;-0.21
2022-07-19 15:11:21;B;16.0;-0.28
2022-05-18 15:34:00;B;19.2;0.23
2022-05-05 02:33:34;C;15.7;-0.19
2022-02-09 23:04:43;B;24.4;0.77
2022-05-08 00:10:12;A;29.1;0.55
2022-02-02 15:00:00;A;21.9;-0.15
2022-03-25 05:58:06;A;24.2;0.41
2022-11-07 09:47:05;B;29.8;0.98
2022-01-18 01:46:02;B;19.6;0.83
2022-05-19 08:52:47;D;27.4;-0.02
2022-11-26 17:10:50;C;16.9;-0.27
2022-11-10 03:44:35;D;22.2;0.91
2022-11-22 16:30:27;C;23.4;-0.18
2022-07-23 20:04:43;C;15.2;0.27
2022-01-10 22:28:09;A;20.7;-0.21
2022-06-21 08:05:57;C;15.4;0.0
2022-03-08 01:25:18;B;26.5;0.67
2022-03-17 19:57:46;D;18.3;0.48
2022-05-02 02:26:37;A;19.0;0.01
2022-09-27 07:10:49;A;15.7;0.51
2022-04-20 06:25:30;A;16.8;-0.39
2022-08-01 14:15:16;B;24.1;0.51
2022-07-21 05:18:14;A;27.9;0.6
2022-02-11 06:49:06;A;23.7;-0.44
2022-04-17 00:20:13;C;24.4;0.83
2022-02-13 10:08:49;A;29.9;0.69
2022-02-16 04:28:05;B;15.4;0.88
2022-10-09 16:50:59;B;18.0;0.32
2022-05-06 02:01:34;A;25.9;0.79
2022-11-01 07:29:55;A;17.5;-0.04
2022-04-19 00:37:10;A;28.8;0.89
2022-07-28 20:42:19;A;17.1;0.81
2022-02-05 00:42:21;A;15.7;0.83
2022-03-24 13:31:30;C;24.7;0.52
2022-03-03 13:43:16;A;19.7;0.13
2022-12-11 13:25:43;A;23.1;0.69
2022-03-31 13:43:24;A;26.3;0.62
2022-11-20 07:07:03;A;18.9;-0.43
2022-05-29 21:21:35;A;19.9;-0.01
2022-04-27 02:48:08;A;26.3;0.78
2022-03-15 12:38:38;A;26.3;0.09
2022-04-26 17:29:27;D;27.5;0.56
2022-09-06 20:22:28;B;20.3;-0.11
2022-12-19 05:07:27;A;22.5;-0.25
2022-11-04 05:06:25;A;25.5;-0.28
2022-04-17 14:19:09;A;23.7;0.7
2022-01-24 21:08:55;C;25.4;-0.24
2022-08-06 11:33:12;A;29.3;0.03
2022-10-13 09:03:41;B;24.0;0.96
2022-07-26 02:53:08;D;19.3;0.42
2022-04-04 22:34:54;A;20.8;-0.14
2022-11-12 22:27:03;A;21.9;-0.21
2022-09-13 14:54:01;A;29.3;0.29
2022-08-02 19:07:37;A;15.8;-0.38
2022-07-14 07:34:09;A;23.9;0.41
2022-04-30 04:08:25;A;25.2;0.09
2022-07-09 01:23:00;C;26.0;0.49
2022-05-04 15:47:13;C;19.6;-0.11
2022-12-08 13:23:58;B;15.1;0.29
2022-11-24 03:51:37;A;27.2;-0.38
2022-04-15 01:27:03;A;24.7;0.99
2022-04-30 19:31:34;B;22.7;0.48
2022-11-17 23:55:11;B;22.3;-0.17
2022-10-17 02:10:01;A;21.5;-0.24
2022-07-25 10:57:19;B;26.0;0.56
2022-01-07 03:27:03;A;21.3;0.51
2022-09-02 10:49:42;B;27.8;0.94
2022-11-08 15:29:57;A;23.2;0.06
2022-09-14 09:19:42;A;21.0;0.19
2022-07-22 08:24:46;A;23.2;-0.3
2022-08-06 18:14:59;B;19.2;0.34
2022-03-25 16:30:29;A;23.2;-0.19
2022-11-06 23:41:23;A;29.7;0.68
2022-11-09 12:28:29;D;18.8;0.23
2022-09-01 12:06:37;A;25.5;0.59
2022-05-29 09:35:55;B;16.6;0.48
2022-01-17 21:22:41;A;15.3;0.87
2022-11-28 22:49:38;B;20.1;0.23
2022-04-28 06:18:47;A;21.7;-0.35
2022-06-21 07:00:10;A;19.5;-0.33
2022-11-18 05:47:21;A;24.0;-0.33
2022-06-04 04:50:45;B;21.2;0.28
2022-04-09 09:10:57;D;15.6;-0.22
2022-12-22 12:58:07;A;26.0;0.45
2022-05-27 19:17:54;A;15.1;0.65
2022-06-20 04:49:01;D;17.0;0.02
2022-04-27 08:47:55;B;15.5;0.29
2022-02-18 11:24:19;A;26.3;0.24
2022-06-09 15:24:01;B;24.5;0.68
2022-06-01 22:02:40;A;28.9;-0.27
2022-11-17 15:12:31;A;15.9;0.65
2022-03-08 16:58:07;B;24.6;0.3
2022-01-24 18:16:58;A;28.1;0.38
2022-03-20 03:42:16;B;16.9;0.25
2022-10-13 17:53:00;A;28.2;-0.23
2022-07-28 05:35:22;B;18.0;-0.27
2022-03-17 21:38:19;A;26.9;-0.45
2022-07-14 11:19:49;A;22.5;0.72
2022-03-11 13:57:07;C;15.3;0.5
2022-11-14 01:24:21;A;24.2;0.28
2022-11-04 02:56:37;D;22.3;0.55
2022-03-20 19:31:30;B;20.6;-0.21
2022-09-03 09:12:46;B;21.6;0.64
2022-08-08 20:25:15;B;20.2;-0.09
2022-06-04 22:52:18;A;18.0;0.86
2022-05-23 21:15:06;A;22.7;0.45
2022-10-29 07:24:18;A;24.4;0.11
2022-06-25 15:26:28;B;17.3;-0.24
2022-06-02 03:44:29;A;29.2;0.68
2022-11-28 15:05:51;B;15.7;0.05
2022-05-12 06:38:13;A;28.1;-0.22
2022-05-14 07:40:57;B;22.8;-0.26
2022-04-06 00:09:15;C;16.4;0.13
2022-05-11 19:56:36;A;22.6;0.3
2022-06-01 21:19:52;B;27.9;0.1
2022-09-21 12:15:48;C;17.7;0.03
2022-05-23 12:02:50;B;26.0;0.5
2022-07-12 10:32:33;C;20.8;-0.43
2022-11-14 11:08:47;A;27.8;0.47
2022-03-24 07:50:22;A;26.0;-0.1
2022-08-31 03:30:46;A;25.3;-0.22
2022-02-09 15:05:32;A;28.9;0.27
2022-08-06 03:49:42;B;19.6;0.77
2022-01-15 09:09:10;A;24.7;0.77
2022-05-03 01:12:16;A;16.9;0.99
2022-09-22 02:52:02;B;20.9;0.94
2022-12-18 11:48:54;B;28.7;0.12
2022-09-11 00:06:28;C;17.7;-0.18
2022-01-01 11:09:49;A;26.6;0.7
2022-11-17 19:50:41;B;29.9;0.46
2022-09-11 05:12:43;A;29.4;0.26
2022-03-07 06:09:29;A;21.2;-0.24
2022-09-18 05:28:03;B;21.0;-0.42
2022-04-22 03:28:17;B;27.0;0.9
2022-03-26 00:08:44;B;16.8;0.87
2022-10-14 10:01:12;A;16.5;-0.3
2022-11-05 09:57:59;B;26.2;0.66
2022-05-22 03:30:31;D;24.0;0.78
2022-12-05 11:19:59;A;25.1;-0.07
2022-07-31 10:17:00;B;15.4;0.96
2022-12-03 02:51:32;B;23.6;-0.1
2022-05-24 23:09:30;A;29.6;-0.26
2022-05-31 17:22:00;B;23.6;0.8
2022-02-19 13:14:48;A;25.9;0.54
2022-08-28 11:48:28;A;18.7;-0.49
2022-03-01 07:35:10;B;22.4;0.04
2022-06-13 16:46:31;C;16.0;0.7
2022-05-11 06:32:15;D;15.0;-0.43
2022-10-10 05:08:21;C;27.4;-0.19
2022-03-03 00:10:40;A;26.6;-0.43
2022-06-10 19:23:47;B;26.7;0.33
2022-04-24 14:19:10;B;27.8;0.74
2022-01-11 16:53:17;C;28.4;0.3
2022-01-26 06:49:23;C;27.9;0.79
2022-10-23 20:45:47;B;26.8;0.08
2022-02-25 22:34:17;D;18.6;0.44
2022-08-18 16:15:52;A;29.5;-0.01
2022-06-19 09:35:04;B;20.0;0.91
2022-11-23 10:41:06;A;29.2;-0.47
2022-05-05 10:11:24;A;29.1;-0.21
2022-08-07 16:25:00;B;22.6;-0.06
2022-07-26 03:30:19;B;15.3;-0.43
2022-12-17 15:58:07;A;19.0;-0.27
2022-09-12 03:08:27;C;27.3;-0.38
2022-10-13 07:07:06;A;27.0;-0.28
2022-05-09 19:57:32;A;18.3;0.46
2022-10-20 01:15:37;B;18.1;0.4
2022-10-20 10:17:02;A;23.0;0.19
2022-03-20 05:50:10;C;19.3;0.85
2022-12-27 18:10:14;A;25.5;0.5
2022-04-04 22:44:14;A;23.5;0.76
2022-12-30 04:02:23;B;16.9;-0.41
2022-03-12 22:59:14;C;15.7;-0.13
2022-11-05 18:36:03;A;25.0;0.62
2022-05-16 23:21:55;D;21.8;-0.44
2022-11-08 05:30:39;A;18.8;0.54
2022-02-25 17:41:21;A;17.9;-0.37
2022-01-19 02:43:58;A;21.6;-0.07
2022-01-18 04:43:32;B;24.3;-0.24
2022-08-07 03:21:42;B;28.4;0.73
2022-08-09 17:51:59;B;23.2;0.48
2022-11-22 13:37:28;A;19.8;0.68
2022-06-26 03:57:17;B;29.7;0.6
2022-07-18 21:27:40;A;15.5;0.59
2022-10-29 13:14:21;B;18.4;0.04
2022-07-17 20:56:36;A;23.1;0.69
2022-09-27 23:51:29;A;27.3;-0.07
2022-11-23 08:58:17;B;26.8;-0.16
2022-08-08 14:57:15;A;21.8;-0.01
2022-06-11 05:38:12;C;29.5;0.61
2022-08-30 16:14:09;A;24.2;0.13
2022-07-24 14:32:24;B;18.8;0.58
2022-05-19 13:22:21;B;29.0;0.42
2022-05-31 02:17:53;D;18.3;0.52
2022-06-04 08:30:24;B;17.2;-0.46
2022-01-19 04:05:26;A;25.2;0.59
2022-02-08 23:59:48;D;24.8;0.29
2022-03-27 17:59:10;B;18.5;0.0
2022-11-11 01:34:58;A;22.7;-0.34
2022-04-05 22:55:36;D;20.3;0.44
2022-06-27 08:05:48;D;22.4;0.04
2022-06-02 02:21:47;B;23.1;0.44
2022-12-14 15:09:38;D;27.8;0.12
2022-07-12 03:45:05;A;17.3;0.29
2022-01-11 15:57:45;A;18.2;-0.29
2022-01-25 18:43:44;B;21.5;0.33
2022-07-18 18:34:28;A;15.7;0.39
2022-07-17 21:36:36;A;28.8;0.37
2022-06-17 02:54:41;A;17.6;0.16
2022-04-12 16:36:48;C;19.4;0.57
2022-08-30 12:52:34;C;26.5;0.19
2022-09-29 11:55:14;D;22.9;0.7
2022-08-15 05:52:44;A;25.4;-0.27
2022-09-03 11:20:26;B;26.0;-0.41
2022-06-10 04:09:13;C;26.4;0.26
2022-01-01 07:12:07;A;20.6;-0.04
2022-02-28 05:08:59;A;16.3;-0.35
2022-03-05 19:58:44;A;27.3;0.6
2022-01-28 20:31:04;A;24.9;-0.03
2022-10-10 03:35:44;A;27.3;0.42
2022-10-28 12:53:20;A;15.5;0.65
2022-12-06 09:47:04;A;27.6;-0.08
2022-01-30 06:57:13;D;29.2;-0.38
2022-12-17 18:03:51;B;17.0;0.7
2022-02-04 21:55:00;C;20.9;0.02
2022-03-08 18:09:11;A;16.8;0.33
2022-08-24 15:18:01;D;26.1;0.23
2022-09-28 07:39:55;A;26.3;0.3
2022-09-11 09:39:58;D;18.7;-0.33
2022-08-13 09:55:46;B;24.2;0.96
2022-03-18 09:11:36;D;15.9;0.14
2022-09-22 02:50:56;D;25.7;-0.12
2022-07-25 00:08:10;B;25.8;0.1
2022-04-02 16:28:41;D;26.3;0.91
2022-08-27 01:58:55;B;20.7;0.24
2022-02-14 05:39:50;C;21.0;0.25
2022-12-03 18:44:54;A;21.2;0.62
2022-07-06 06:45:29;B;28.0;-0.04
2022-03-28 18:34:08;B;18.3;0.35
2022-11-05 11:17:44;B;23.8;-0.28
2022-03-03 18:24:09;A;17.6;0.8
2022-11-15 14:35:46;A;24.8;0.61
2022-10-28 23:27:38;C;26.5;0.61
2022-07-29 10:44:40;C;17.2;-0.18
2022-02-05 22:33:48;A;28.9;0.42
2022-07-24 04:51:39;B;26.4;0.2
2022-07-02 14:14:28;A;29.4;0.28
2022-04-16 15:57:31;B;16.2;0.22
2022-12-20 18:36:38;C;16.2;0.85
2022-01-29 17:48:23;C;17.0;0.73
2022-04-20 03:56:59;C;29.5;0.1
2022-03-31 23:07:34;B;28.4;-0.01
2022-08-22 23:01:47;A;21.6;0.84
2022-02-21 09:30:12;D;20.4;0.97
2022-11-15 16:20:55;B;27.3;0.7
2022-02-15 22:10:49;A;29.8;0.98
2022-07-26 11:50:05;B;19.9;-0.16
2022-01-24 11:20:51;A;16.8;0.12
2022-05-28 09:30:06;A;19.6;0.65
2022-03-28 17:08:25;D;26.9;0.32
2022-09-20 20:56:48;A;28.5;-0.49
2022-01-14 14:16:51;C;28.1;0.74
2022-09-17 05:49:22;A;24.8;0.94
2022-07-07 22:31:08;D;19.0;-0.16
2022-12-17 13:56:44;B;17.7;0.06
2022-10-20 19:22:57;C;26.5;0.03
2022-04-30 21:59:29;B;26.6;-0.22
2022-05-08 08:46:40;D;23.9;0.42
2022-12-09 06:48:13;C;15.1;0.43
2022-09-11 09:40:01;C;25.9;0.88
2022-03-21 21:10:51;A;24.3;0.82
2022-01-07 02:35:56;C;26.3;0.78
2022-05-14 07:15:58;A;23.2;0.68
2022-07-14 22:14:17;A;15.3;0.58
2022-09-21 04:45:35;B;15.5;0.96
2022-02-26 12:15:02;D;25.0;-0.07
2022-12-24 14:52:52;C;26.6;0.78
2022-05-01 02:57:11;B;21.9;0.54
2022-03-18 09:38:43;B;23.9;0.52
2022-06-02 21:48:38;B;28.6;-0.26
2022-07-15 22:35:58;A;21.1;0.32
2022-04-06 15:54:00;C;20.6;0.74
2022-05-12 06:18:35;C;18.7;0.19
2022-07-07 03:16:30;B;18.6;0.87
2022-04-14 16:08:22;D;26.1;0.1
2022-09-15 22:48:46;A;27.9;-0.01
2022-06-15 21:41:52;B;24.4;-0.44
2022-03-21 10:13:34;B;24.4;0.47
2022-07-12 02:34:47;C;18.1;-0.29
2022-03-15 22:50:34;A;25.2;0.44
2022-09-28 15:56:10;C;29.8;0.34
2022-08-16 21:03:39;D;21.7;-0.38
2022-07-16 07:42:46;A;17.8;-0.48
2022-03-04 02:34:09;A;22.0;0.43
2022-06-11 11:12:02;B;18.5;0.93
2022-10-28 09:51:20;A;26.8;-0.17
2022-01-12 16:00:13;D;20.8;-0.05
2022-02-28 05:03:06;A;18.5;-0.4
2022-09-19 06:07:02;B;24.0;0.26
2022-01-08 10:30:52;C;19.6;0.92
2022-11-01 03:25:36;A;23.3;-0.02
2022-05-27 13:17:59;A;23.1;0.16
2022-12-20 03:05:40;B;27.8;-0.21
2022-07-26 06:24:56;B;21.3;-0.04
2022-09-18 05:41:54;A;27.4;-0.11
2022-03-10 01:30:12;D;25.8;0.73
2022-06-18 01:29:07;D;15.3;0.49
2022-01-07 18:58:08;D;25.9;0.62
2022-02-17 05:55:58;B;24.8;-0.25
2022-02-20 08:21:10;B;26.0;0.75
2022-10-29 08:02:51;B;19.5;0.65
2022-04-05 20:51:46;A;29.3;0.21
2022-11-18 09:30:18;B;15.0;0.27
2022-09-30 18:07:24;B;17.5;-0.13
2022-09-16 07:41:58;A;29.4;0.85
2022-09-03 22:49:22;B;26.9;0.07
2022-07-10 19:40:59;B;22.8;0.42
2022-01-06 09:22:18;A;15.4;0.6
2022-03-09 00:15:30;A;28.2;0.69
2022-08-05 15:23:00;A;28.0;-0.5
2022-09-19 05:56:13;A;21.8;0.32
2022-06-02 22:40:07;B;24.1;-0.07
2022-11-14 05:47:42;A;24.0;0.33
2022-03-31 14:00:10;B;20.4;0.2
2022-06-28 13:33:29;A;29.1;0.3
2022-10-03 17:28:30;A;17.2;0.01
2022-11-01 04:27:54;A;18.5;0.92
2022-08-26 11:40:08;B;27.3;0.08
2022-03-18 10:26:58;B;26.8;-0.13
2022-06-03 11:48:12;A;28.1;0.85
2022-06-12 22:43:40;B;19.7;0.2
2022-10-25 00:45:30;A;26.3;-0.38
2022-08-08 15:10:18;B;29.9;0.37
2022-04-18 06:21:23;A;21.7;0.85
2022-02-18 18:46:20;B;29.7;-0.01
2022-01-13 21:22:20;B;20.8;0.82
2022-11-14 12:25:03;C;17.1;0.19
2022-01-22 06:16:02;A;25.3;0.83
2022-06-24 08:06:40;A;15.9;-0.04
2022-10-27 23:29:24;C;20.1;0.25
2022-08-30 10:16:37;B;27.0;0.88
2022-09-18 11:38:17;A;18.1;0.71
2022-10-09 00:39:11;B;20.8;0.74
2022-06-08 13:10:05;A;15.0;0.42
2022-02-26 07:16:41;C;28.5;0.53
2022-05-21 23:56:53;D;27.6;-0.18
2022-04-01 15:34:43;A;24.2;0.23
2022-09-13 16:15:11;B;18.7;0.3
2022-01-25 10:09:13;A;15.5;-0.33
2022-01-15 06:55:33;A;23.5;0.55
2022-11-18 00:02:29;C;19.8;0.69
2022-03-01 13:18:39;B;18.5;0.75
2022-01-19 07:51:27;C;24.8;0.11
2022-11-06 03:41:34;A;25.5;-0.49
2022-12-20 17:30:02;A;23.9;-0.38
2022-04-11 10:52:54;A;17.0;0.62
2022-11-14 06:13:06;A;26.8;-0.04
2022-04-10 08:47:07;C;21.2;0.08
2022-09-08 04:40:38;A;19.3;0.21
2022-01-26 21:04:52;C;29.3;0.25
